,jobId,jt_skills,sea_skills
34,000583dcb1aaa768e14a3507dfeb013c13eabdba87eff733a879b9aeb31d750c,"['Change Management', 'Commissioning and Start-Up Management', 'Continuing Professional Development Management', 'Continuous Improvement Management', 'Data Analytics System Design', 'Data and Statistical Analysis', 'Engineering Drawing Interpretation and Management', 'Engineering Management of Change', 'Engineering Project Management', 'Engineering Safety Standards Interpretation', 'Environmental Management System Framework Development and Implementation', 'Front-End Engineering Design Management', 'Internet of Things Management', 'Major Hazard Installation Safety Case Management', 'Operations Reporting Protocol Application', 'Process Control', 'Process Engineering Design', 'Process Operations Troubleshooting', 'Process Optimisation', 'Process Plant and Equipment Integrity Management', 'Process Safety Management Framework Development and Implementation', 'Robotic and Automation Technology Application', 'Safe System of Work Development and Implementation', 'Safety Integrity Levels Management', 'Technical Presentation', 'Technical Report Writing', 'Workplace Safety and Health Framework Development and Implementation', 'Workplace Safety and Health Hazard Identification and Risk Control Management']","['workplace safety and health for incident and accident investigation', 'workplace safety and health', 'workplace safety and health management in manufacturing industry', 'workplace safety and health hazard identification and risk control management', 'workplace safety and health control measures', 'documentation', 'risk control and response planning', 'risk management', 'risk and compliance management', 'monitoring and surveillance', 'perform industrial audiometric screening', 'communication']"
35,0005af977fcbc5527b3314ab3c1ad3667ab3424031d9972552b64a826c5c504a,"['Bread Preparation', 'Cost Control and Management', 'Customer Data Analysis', 'Customer Service Excellence', 'Emergency Response Management', 'Food Safety and Hygiene', 'Food Science Application', 'Food Waste Disposal and Reduction', 'Food and Beverage Equipment Maintenance', 'Food and Beverage Inventory Management', 'Food and Beverage Production Management', 'Food and Beverage Quality Audit and Compliance', 'Food and Beverage Recipe Formulation', 'Halal Certification Compliance for Food and Beverages Operations', 'Legislative and Regulatory Compliance', 'Pastry Preparation', 'Productivity Optimisation for Food and Beverages Operations', 'Quality Assurance Management', 'System and Work Process Improvement', 'Technology Application and Implementation', 'Workplace Safety and Health for Food and Beverage Operations']","['staff continuous learning', 'apply teamwork in the workplace']"
36,0005c0903a187c63a18a3197b4fc6574eb2b43d4d41a023b4c55d23789ee82c4,"['Condition-based Assets Monitoring Management', 'Data and Statistical Analytics', 'Drainage, Plumbing and Sanitary Systems Maintenance', 'Equipment Maintenance and Housekeeping', 'Escalator and Travelator Maintenance', 'Fire Protection Systems Maintenance', 'Internet of Things Application', 'Lift Systems Maintenance', 'Platform Screen Door Maintenance', 'Rail Regulatory Compliance', 'Report Writing', 'Robotics and Automation Application', 'Station Air-Conditioning Systems Maintenance', 'Track Access Management', 'Vendor Management', 'Ventilation System Maintenance', 'Work at Heights', 'Workplace Safety and Health for Confined Spaces', 'Workplace Safety and Health for Electrical Safety', 'Workplace Safety and Health for Fire Prevention and Fire Fighting', 'Workplace Safety and Health for Incident and Accident Investigation', 'Workplace and Facilities Safety Management']",['predictive maintenance']
37,0005c49ddb360a988e58c7a3ab8801c987cffa88570a58e3a36b2bec5169db68,"['Business Negotiation', 'Business Opportunities Development', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Mining and Modelling', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Networking', 'Product Advisory', 'Resource Management', 'Sales Closure', 'Sales Target Management', 'Service Excellence', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration']","['marketing strategy', 'product marketing and branding', 'food product marketing', 'marketing management', 'business planning', 'valuation', 'communication', 'problem solving', 'digital fluency']"
38,0005d54573797571e5184b00d1c19ad0323a963d4722bf5c3414889754f01847,"['Audio Programming', 'Database Administration', 'Game Artificial Intelligence Development', 'Game Level Development', 'Game Networking', 'Game Porting', 'Game Server Programming', 'Game User Interface Development', 'Gameplay Development']","['applications development', 'programming and coding', 'supply chain management', 'equipment and systems testing', 'communication']"
39,0005ec08e6df77aaa15a363f58128c0f4f005529f284978e4daceff99d3dedee,"['Agile Coaching', 'Agile Software Development', 'Applications Development', 'Applications Integration', 'Applications Support and Enhancement', 'Business Agility', 'Business Environment Analysis', 'Business Needs Analysis', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Continuous Integration and Continuous Deployment', 'Data Design', 'Database Administration', 'Emerging Technology Synthesis', 'Network Configuration', 'Performance Management', 'Problem Management', 'Project Management', 'Quality Standards', 'Security Administration', 'Software Configuration', 'Software Design', 'Software Testing', 'Stakeholder Management', 'System Integration', 'Systems Design', 'Test Planning', 'User Interface Design']","['automation research and implementation', 'electronic fundamentals application', 'applications development', 'user experience design', 'documentation and administration', 'innovation', 'security assessment and testing', 'documentation', 'cloud computing application', 'collaboration']"
40,0005f6b5e2970ca23923ccc9f5dfd9a5c8050c3e234f19f57eea72f785b96fa5,"['Budgeting', 'Business Environment Analysis', 'Business Innovation', 'Business Needs Analysis', 'Business Requirements Mapping', 'Business Risk Management', 'Change Management', 'Configuration Tracking', 'Contract Management', 'Cyber and Data Breach Incident Management', 'Emerging Technology Synthesis', 'Infrastructure Design', 'Network Administration and Maintenance', 'Network Configuration', 'Network Security', 'Performance Management', 'Problem Management', 'Process Improvement and Optimisation', 'Procurement', 'Security Administration', 'Solution Architecture', 'Stakeholder Management', 'Systems Design', 'Test Planning', 'Vendor Management']","['documentation', 'project management', 'engineering project management', 'documentation and administration', 'engineering problem solving', 'security governance', 'communication', 'adaptability', 'problem solving', 'self management']"
41,0006061739c7f114dde795ef94b6d3216ded64eaf751906078b64d5ddddcae50,"['Change Management', 'Corporate Governance', 'Department Performance Management', 'Diversity Awareness and Management', 'Emergency Response and Crisis Management', 'Ethics, Values and Legislation', 'Financial Management', 'Manpower Planning', 'People Management', 'Quality and Audit Management', 'Risk Management', 'Social Sector Policy Influence', 'Stakeholder Management', 'Strategy Implementation', 'Strategy Planning', 'Trends Evaluation and Application', 'Workplace Safety and Health']","['research', 'apply teamwork in the workplace', 'innovation', 'cost management', 'communication', 'adaptability']"
42,000633af1cb04496e94fba99d3bc0fc9ec9496c60fdaf023a0c10efabcc4d40f,"['Brand Portfolio Management', 'Business Performance Management', 'Business Planning', 'Business Presentation Delivery', 'Change Management', 'Conflict Management', 'Continuous Improvement Management', 'Customer Acquisition Management', 'Customer Experience Management', 'Customer Relationship Management', 'Data Analytics', 'Data Mining and Modelling', 'Digital Marketing', 'E-Commerce Campaign Management', 'Effectiveness Management', 'Innovation Management', 'Learning and Development', 'Market Profiling', 'Market Research', 'Marketing Campaign Management', 'Networking', 'Resource Management', 'Service Excellence', 'Social Media Management', 'Solutions Design Thinking', 'Stakeholder Management', 'Systems Thinking Application', 'Technology Integration', 'Vendor Management', 'Website Design', 'Website Performance Management']","['social media marketing', 'digital marketing management', 'apply teamwork in the workplace', 'project management', 'business environment analysis', 'marketing operations management', 'public relations management', 'creative thinking']"
43,000645c203c727293aca4b26e971b8cfbdd86f462ff10bee0debcd9842dd5d4d,"['Accident and Incident Response Management', 'Airline Operations Management', 'Behavioural Analysis and Predictive Screening', 'Cabin Crew Performance Management', 'Cabin Hygiene and Cleanliness', 'Cabin Preparation', 'Cabin Safety Management', 'Change Management', 'Food and Beverage Services', 'Human Factors Management', 'In-Flight Customer Services', 'In-Flight Emergency Management', 'Innovation Management', 'Internet of Things Application', 'Learning and Development', 'People and Relationship Management', 'Service Branding and Coaching', 'Service Challenges', 'Service Coaching', 'Service Excellence', 'Service Information and Results', 'Service Innovation', 'Service Leadership', 'Service Planning and Implementation', 'Stakeholder Management', 'Technology Application']","['after-sales service', 'maintenance scheduling', 'mathematical concepts application']"
44,00066b73b6df4ad43e28b13203a9a021dc396fff661518e8be629007ca03524f,"['Change Management', 'Clinical Governance', 'Clinical Services Development', 'Clinical Teaching and Supervision', 'Effective Communication in Nursing', 'Emergency Care Management in Nursing', 'Emergency Response and Crisis Management', 'Health Education Programme Development and Implementation', 'Infection Prevention and Control in Nursing Practice', 'Inter-professional Collaboration', 'Learner Assessments', 'Medication Management in Nursing', 'Mobility and Ambulation Assistance in Nursing', 'Nursing Care for the Deceased', 'Nursing Manpower Planning', 'Nursing Productivity and Innovation', 'Nursing Research and Statistics', 'Nutrition and Fluids Management in Nursing', 'Patient Care Delivery in Nursing', 'Patient Empowerment on Self-care', 'Professional, Legal and Ethical Healthcare Practice', 'Programme Delivery', 'Quality Improvement and Safe Practices', 'Respiratory Care in Nursing', 'Service Quality Management', 'Workplace Safety and Health', 'Wound Management in Nursing']","['effective communication in nursing', 'infection prevention and control in nursing practice', 'effective client communication', 'apply teamwork in the workplace', 'infection control', 'communication']"
